"","DIVEID","REGION.x","ISLAND.x","YEAR","STRATA","Acanthuridae","Albulidae","Aulostomidae","Balistidae","Belonidae","Carangidae","Carcharhinidae","Chanidae","Congridae","Dasyatidae","Diodontidae","Echeneidae","Ephippidae","Fistulariidae","Ginglymostomatidae","Haemulidae","Holocentridae","Kyphosidae","Labridae","Lethrinidae","Lutjanidae","Monacanthidae","Mullidae","Muraenidae","Myliobatidae","Ophichthidae","Oplegnathidae","Scaridae","Scombridae","Serranidae","Sphyraenidae","Sphyrnidae","Stegostomatidae","Tetraodontidae","UNKNOWN","TotFish","REGION.y","ISLAND.y","DATE_","OBS_YEAR","CENTROIDLAT","CENTROIDLON","DEPTH","REEF_ZONE","PROJECTEDLENGTH"
"1457",200811094,"MHI","Niihau",2008,"Forereef",0.799607990785049,0,0.00943446374814957,0,0,0.958532997880262,0.0343455495739004,0,0,0,0,0,0,0,0,0,0,0,0,0.105750330339808,0.482191217384188,0,0,0,0,0,0,1.36821418762763,0,0,0,0,0,0,0,3.75807673733899,"MHI","Niihau",2008-11-09,2008,21.997258458,-160.129552213,16.641907691,"Forereef",2081.67644023
"1458",200811095,"MHI","Niihau",2008,"Forereef",0,0,0,0,0,0.108455760710114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493685542660518,0,0,0,0,0,0,0,0.602141303370632,"MHI","Niihau",2008-11-09,2008,22.00661989,-160.097546094,11.620238209,"Forereef",2109.8240272
"1459",200811101,"MHI","Niihau",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MHI","Niihau",2008-11-10,2008,21.78467352,-160.232921125,17.46216679,"Forereef",451.66189091
"1460",200811102,"MHI","Niihau",2008,"Forereef",0.123426945668808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619516480394336,0,0,0,0,0,0,0,0.742943426063145,"MHI","Niihau",2008-11-10,2008,21.79234287,-160.241125217143,14.6426760814286,"Forereef",1681.29444938
"1461",200811103,"MHI","Niihau",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483484894076242,0,0,0.0528134062401479,0,0,0,0.463672018939028,0,0,0,0,0,0,0,0.5648339145868,"MHI","Niihau",2008-11-10,2008,21.821381496,-160.25073094,16.920026303,"Forereef",2807.99136362
"1462",200811104,"MHI","Niihau",2008,"Forereef",0,0,0.00903877316133245,0,0,0.105312009318785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505848859512973,0.0126564449405574,0,0,0,0,0,0.599219166976502,0,0,0,0,0,0,0,1.23207525391015,"MHI","Niihau",2008-11-10,2008,21.859458558,-160.242000935,17.043560028,"Forereef",2172.80603907
"1463",200811105,"MHI","Niihau",2008,"Forereef",0,0,0,0,0,0.102988896758649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358306990193768,0,0.0697626943405962,0,0,0,0,0.843677598525665,0,0,0,0,0,0,0,1.37473617981868,"MHI","Niihau",2008-11-10,2008,21.911428259,-160.220770894,16.625426673,"Forereef",2221.81785645
"1464",200811121,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314260910638959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314260910638959,"MHI","Oahu",2008-11-12,2008,21.591506013,-158.186888192,15.958066845,"Forereef",2356.53386908
"1465",200811122,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120963698855544,0,0,0,0,0,0,0,0.120963698855544,"MHI","Oahu",2008-11-12,2008,21.590686983,-158.21485395,14.528468228,"Forereef",2152.69049649
"1466",200811123,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,4.74004057737915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04074363118738,0,0,0.531966506041598,0,0,0,0,0,0,0,7.31275071460813,"MHI","Oahu",2008-11-12,2008,21.57389353,-158.286770797,15.140819931,"Forereef",2126.82671314
"1467",200811124,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676895973854264,0,0,0,0,0,0,0,0,0,0,0.676895973854264,"MHI","Oahu",2008-11-12,2008,21.561721043,-158.264633372,15.014699652,"Forereef",2137.41663583
"1468",200811125,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MHI","Oahu",2008-11-12,2008,21.464171377,-158.221604235,15.739713287,"Forereef",1610.09250639
"1469",200811126,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429718668895388,0,0,0,0,0,0,0,0,0,0,0,0.429718668895388,"MHI","Oahu",2008-11-12,2008,21.52892048125,-158.2341952175,15.704969645,"Forereef",1814.60242691
"1470",200811131,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971731724699579,0,0,0,0,0,0,0,0,0,0,0,0.0971731724699579,"MHI","Oahu",2008-11-13,2008,21.408287711,-157.701660283,15.404136658,"Forereef",2161.09029542
"1471",200811132,"MHI","Oahu",2008,"Forereef",0.0860829660229886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692610167529448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155343982775933,"MHI","Oahu",2008-11-13,2008,21.385983265,-157.688378925,13.84626856,"Forereef",2634.95987434
"1472",200811133,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MHI","Oahu",2008-11-13,2008,21.352523449,-157.676085918,16.061284637,"Forereef",2340.44010081
"1473",200811134,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,1.3749540752825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62692225575855,0,0,0.110913854837932,0,0,0,0,0,0,0,3.11279018587898,"MHI","Oahu",2008-11-13,2008,21.326812736,-157.654989562,16.724941635,"Forereef",2347.74461069
"1474",200811135,"MHI","Oahu",2008,"Forereef",0,0,0.00725958107581305,0,0,0,0,0,0,0,0,0,0,0.0247602259278514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577522641252673,0,0,0,0,0,0,0,0.609542448256338,"MHI","Oahu",2008-11-13,2008,21.306782484,-157.64967951,14.335572338,"Forereef",2705.32152002
"1475",200811136,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82622677191667,0,0,0,0,0,0,0,0,0,0,1.82622677191667,"MHI","Oahu",2008-11-13,2008,21.284654199,-157.659634859,13.903586578,"Forereef",2080.48506411
"1476",200812091,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MHI","Oahu",2008-12-09,2008,21.303913519,-158.124511843,15.134610079,"Forereef",2468.39990037
"1477",200812092,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154374386050192,0,0,0,0,0,0,0,0,0,0,0.154374386050192,"MHI","Oahu",2008-12-09,2008,21.275770556,-158.08893479,17.067442034,"Forereef",1805.90780306
"1478",200812093,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292042619642204,0,0,0,0,0,0,0,0,0,0,0.292042619642204,"MHI","Oahu",2008-12-09,2008,21.289883804,-158.028178149,13.318290044,"Forereef",1828.42619877
"1479",200812094,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MHI","Oahu",2008-12-09,2008,21.297998017,-157.937449385,14.747058295,"Forereef",2343.86578592
"1480",200812101,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0.685570220188057,0,0,0,1.94258155895668,0,0,0,0.00308382871681746,0,0,0,0,0,0,0,0,0,0,0.439047675731704,0,0,0,0,0,0,0,0,0,0,3.07028328359326,"MHI","Oahu",2008-12-10,2008,21.268266699,-157.837628197,12.917281628,"Forereef",2445.34606587
"1481",200812102,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0.307462212587595,0,0,0,0,0,0,0,0.00394676996353294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311408982551128,"MHI","Oahu",2008-12-10,2008,21.247944526,-157.803956147,12.448291588,"Forereef",1910.6835438
"1482",200812103,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MHI","Oahu",2008-12-10,2008,21.257555784,-157.77419343,13.758565712,"Forereef",1763.78395223
"1483",200812104,"MHI","Oahu",2008,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MHI","Oahu",2008-12-10,2008,21.260274856,-157.71347351,16.375108052,"Forereef",1726.84673269
"1484",200903221,"PRIAs","Wake",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442537849303311,0,0,0,0,0.187264517248872,0,0,0,0,0,0.0538248792476994,0,0,1.83864034510603,0,0.0723325606985611,0,0,0,0,0,2.1564876807942,"PRIAs","Wake",2009-03-22,2009,19.32051682875,166.62251031125,15.08889174375,"Forereef",2278.4791618
"1485",200903222,"PRIAs","Wake",2009,"Forereef",0,0,0,0,0,0.113979307569599,8.24708562965673,0,0,0,0.415536012176862,0,0,0.00375627805575109,0,0,0,0,0.119977411567455,0,0,0,0,0.383642390604032,0,0,0,13.3275231821577,0,0,0,0,0,0,0,22.6115002117881,"PRIAs","Wake",2009-03-22,2009,19.323705466,166.607133169,15.14139986,"Forereef",2007.57992581
"1486",200903223,"PRIAs","Wake",2009,"Forereef",0,0,0,0,0,0,0.492858071208485,0,0,0,0,0,0,0.00605867982244908,0,0,0,0,3.40099990451473,0,0,0,0,0,0.60335998162002,0,0,14.3061333023045,0,0.303721491639606,0,0,0,0,0,19.1131314311098,"PRIAs","Wake",2009-03-22,2009,19.313371292,166.595374357,11.505722236,"Forereef",1244.66528047
"1487",200903224,"PRIAs","Wake",2009,"Forereef",0,0,0,0,0,0,0.0967338051001202,0,0,0,0,0,0,0.00340097858395801,0,0,0,0,1.80048789913111,0,0.0612282711706747,0,0,0,0,0,0,0.0946178594286369,0,0,0,0,0,0,0,2.0564688134145,"PRIAs","Wake",2009-03-22,2009,19.31487185,166.643553266,14.296453285,"Forereef",2217.31135152
"1488",200903231,"PRIAs","Wake",2009,"Forereef",0,0,0,0,0,9.74715443427197,0.0559963021118722,0,0,0,0,0,0,0.0063864259538685,0,0,0,0,1.28879922625497,0,0,0,0,0.0854608705227983,0,0,0,4.23912348576584,0,0,0,0,0,0,0,15.4229207448813,"PRIAs","Wake",2009-03-23,2009,19.270268802,166.651712064,14.825265027,"Forereef",2361.58016235
"1489",200903232,"PRIAs","Wake",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288284787442562,0,0,0,0,0,0,0,0,7.55835523449631,0,0.377401416101024,0,0,0,0,0,8.22404143803989,"PRIAs","Wake",2009-03-23,2009,19.281894709,166.657158297,14.249975012,"Forereef",2400.14429732
"1490",200903233,"PRIAs","Wake",2009,"Forereef",0,0,0,0,0,0.165021660541857,0.216515757049362,0,0,0,0,0,0,0.0118366657483051,0,0,0,0,0.638138623917268,0,0,0,0,0.0597571782059306,0.450203720906809,0,0,0,0,0,0,0,0,0,0,1.54147360636953,"PRIAs","Wake",2009-03-23,2009,19.302158324,166.652341829,13.348090173,"Forereef",2384.75040681
"1491",200904061,"MARIAN","Guam",2009,"Forereef",0.290043103603166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290043103603166,"MARIAN","Guam",2009-04-06,2009,13.54923596,144.939306923,14.485194589,"Forereef",1948.22401233
"1492",200904062,"MARIAN","Guam",2009,"Forereef",0.20211188081284,0,0,0,0,0,0,0,0,0,0.329961193746548,0,0,0,0,1.54127947199095,0,0.779378799977187,0,0,0.191417516525165,0,0,0,0,0,0,0.175517215398212,0.131364045987421,0.628905435211269,0,0,0,0,0,3.9799355596496,"MARIAN","Guam",2009-04-06,2009,13.587625181,144.953542287,15.859678459,"Forereef",2528.24202454
"1493",200904063,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Guam",2009-04-06,2009,13.604548531,144.920447055,14.318263435,"Forereef",2070.62108886
"1494",200904064,"MARIAN","Guam",2009,"Forereef",0.292191660411001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292191660411001,"MARIAN","Guam",2009-04-06,2009,13.638460338,144.888955508,13.63656578,"Forereef",1933.89824424
"1495",200904065,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Guam",2009-04-06,2009,13.648005625,144.849089386,16.420331668,"Forereef",1989.53121791
"1496",200904071,"MARIAN","Guam",2009,"Forereef",0.186735287915903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186735287915903,"MARIAN","Guam",2009-04-07,2009,13.252965004,144.739694577,13.421284961,"Forereef",2736.42842996
"1497",200904072,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915839785378772,0,0,0,0,0,0,0,0,0,0,0,0.915839785378772,"MARIAN","Guam",2009-04-07,2009,13.23919159,144.688994823,13.344744969,"Forereef",2174.96650971
"1498",200904073,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609928622777197,0,0,0,0,0.609928622777197,"MARIAN","Guam",2009-04-07,2009,13.230873533,144.647067972,15.540765097,"Forereef",1830.2586157
"1499",200904074,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657572184853944,0,0,0,0,0,0,0,0,0,0,0,3.13205640871512,0,0,0,0,3.78962859356907,"MARIAN","Guam",2009-04-07,2009,13.2508834744444,144.644744931111,16.0507300677778,"Forereef",1599.52115278
"1500",200904075,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Guam",2009-04-07,2009,13.326844059,144.645340802,16.037020109,"Forereef",2278.13559345
"1501",200904076,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Guam",2009-04-07,2009,13.386025374,144.647911858,12.908538245,"Forereef",2192.02756022
"1502",200904081,"MARIAN","Guam",2009,"Forereef",0.172389637915714,0,0,0,0,0,0,0,0,1.106045329405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27843496732071,"MARIAN","Guam",2009-04-08,2009,13.51638955,144.91912572,13.518605709,"Forereef",1638.92953742
"1503",200904082,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Guam",2009-04-08,2009,13.474222632,144.863380924,14.688671018,"Forereef",1727.44583883
"1504",200904083,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516950241748115,0,0,0,0,0.0991939820510009,0,0,0,0,0,0,0,0,0,0,0,0.616144223799116,"MARIAN","Guam",2009-04-08,2009,13.440931838,144.823076817,14.822896481,"Forereef",2034.62641897
"1505",200904084,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172595693477319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172595693477319,"MARIAN","Guam",2009-04-08,2009,13.4236733911111,144.800834948889,15.0805426722222,"Forereef",2195.05421756
"1506",200904085,"MARIAN","Guam",2009,"Forereef",0,0,0,0,0,0,0.593320411982516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593320411982516,"MARIAN","Guam",2009-04-08,2009,13.382739614,144.780171048,15.95116167,"Forereef",1749.76774097
"1507",200904086,"MARIAN","Guam",2009,"Forereef",0.54291940112391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54291940112391,"MARIAN","Guam",2009-04-08,2009,13.30047775,144.7743491425,15.98621654375,"Forereef",1407.81734782
"1508",200904091,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68618615833678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68618615833678,"MARIAN","Rota",2009-04-09,2009,14.183246787,145.289903715,12.058709908,"Forereef",2224.77096936
"1509",200904092,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0,0,0,0,0.242367224088551,0,0,0,0,0,0,0,0,0.491747678161436,0,0.0908889411817659,0,0,0,0,0,0,0,0,0,0,0,0,1.04245816665618,0,1.86746201008793,"MARIAN","Rota",2009-04-09,2009,14.152051159,145.267150113,17.543232726,"Forereef",2138.90307136
"1510",200904093,"MARIAN","Rota",2009,"Forereef",0.307481129942365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40042034635808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70790147630045,"MARIAN","Rota",2009-04-09,2009,14.143510282,145.235286089,13.969168471,"Forereef",1837.73534056
"1511",200904094,"MARIAN","Rota",2009,"Forereef",0.136972739054127,0,0,0,0,0,0.221958402576765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317283167670417,0,0,0,0,0,0,0.243872642373248,0,0,0,0,0,0,0,0.920086951674557,"MARIAN","Rota",2009-04-09,2009,14.113853678,145.2070388,14.835170174,"Forereef",2062.70584553
"1512",200904095,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0.118179614659609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118179614659609,"MARIAN","Rota",2009-04-09,2009,14.110911348,145.170198616,13.162781619,"Forereef",1936.22707684
"1513",200904101,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Rota",2009-04-10,2009,14.202206327,145.251148057,16.85582428,"Forereef",2754.07405936
"1514",200904102,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0.108973165192111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108973165192111,"MARIAN","Rota",2009-04-10,2009,14.189563821,145.215757054,15.88039837,"Forereef",2809.96773621
"1515",200904103,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07241559242351,0,0,0,0,0,0,0,0,0,0,2.07241559242351,"MARIAN","Rota",2009-04-10,2009,14.171353319,145.170785563,14.335876845,"Forereef",1843.0656341
"1516",200904104,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0.0982042458078767,0,0,0,0,0.131417228748331,0,0,0,0,0,0,0,0.286490585512675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516112060068883,"MARIAN","Rota",2009-04-10,2009,14.152241214,145.143427094,13.886921692,"Forereef",2330.06799199
"1517",200904105,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55860730935704,0,0.705794911931512,0,0,0,0,0,0,0.125105993251931,0,0,0,0,0,0,0,5.38950821454048,"MARIAN","Rota",2009-04-10,2009,14.130831178,145.124729334,14.856393243,"Forereef",2081.4143126
"1518",200904106,"MARIAN","Rota",2009,"Forereef",0,0,0,0,0,0.173675299577406,0.875016207575459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175019555892583,0,0,0,0,0,1.22371106304545,"MARIAN","Rota",2009-04-10,2009,14.118534097,145.123778051,16.220113373,"Forereef",1749.29336026
"1519",200904111,"MARIAN","Aguijan",2009,"Forereef",0,0,0,0,0,0,0.323419729345006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323419729345006,"MARIAN","Aguijan",2009-04-11,2009,14.859126609,145.554520282,13.072655011,"Forereef",2052.46152776
"1520",200904112,"MARIAN","Aguijan",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0.118986027051776,0,0,0,0,0,0,0,0,0,0.147214392715926,0,0,0,0,0,0,0,0.385074477016536,0,0,0,0,0,0,0.651274896784238,"MARIAN","Aguijan",2009-04-11,2009,14.851469663,145.540616538,12.615188312,"Forereef",2573.50451889
"1521",200904113,"MARIAN","Aguijan",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Aguijan",2009-04-11,2009,14.840161695,145.544258465,15.106833459,"Forereef",2019.65789644
"1522",200904114,"MARIAN","Aguijan",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0.285890982601117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927309761441722,0,0,0,0,0,0,0,0,0,0,1.21320074404284,"MARIAN","Aguijan",2009-04-11,2009,14.844582438,145.563971551,14.641283227,"Forereef",2048.63449121
"1523",200904115,"MARIAN","Aguijan",2009,"Forereef",0,0,0,0,0,0,0.1466331832946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650592314455843,0,0,0,0,0,0,0,0,0,0,0.797225497750444,"MARIAN","Aguijan",2009-04-11,2009,14.86118593,145.576667037,15.142447853,"Forereef",2836.87331694
"1524",200904121,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0,0.162964438372901,0,0,0,0.0872222521069817,0,0,0,0,0,0,0,0,0,0.100457512244052,0,0,0,0.35627136277793,0,0,0,0.0337302165970606,0,0,0,0,0,0,0.740645782098925,"MARIAN","Tinian",2009-04-12,2009,15.077905841,145.656749018,14.753874397,"Forereef",3510.69905793
"1525",200904122,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0.175961611276738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419517526533018,0,0.595479137809756,"MARIAN","Tinian",2009-04-12,2009,15.04788018,145.652621851,12.955801583,"Forereef",2236.48481765
"1526",200904123,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Tinian",2009-04-12,2009,15.026772703,145.65519794,15.106851482,"Forereef",2262.0132177
"1527",200904125,"MARIAN","Tinian",2009,"Forereef",0.119341117677245,0,0,0,0,0,0,0,0,0,0.12934199636309,0,0,0,0,0,0,0,0,0,0.400619150743346,0,0,0,0,0,0,0.109990534602045,0,0,0,0,0,0,0,0.759292799385727,"MARIAN","Tinian",2009-04-12,2009,14.943586238,145.656944706,16.55164137,"Forereef",2367.452853
"1528",200904126,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0.124376747418892,0,0,0,0,0,0,0,0,0,0.209027849046022,0,0,0,0.313580727064624,0,0,0,0,0,0,0,0,0,0,0.646985323529538,"MARIAN","Tinian",2009-04-12,2009,14.934558449,145.62940354,14.301446726,"Forereef",2461.96402991
"1529",200904131,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0.650856525054594,0,0,0,0,0.11272466188072,0,0,0,0,0,0,0,0,0,0.0798519509255395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843433137860853,"MARIAN","Tinian",2009-04-13,2009,15.097469889,145.639172557,13.415771866,"Forereef",2716.45151286
"1530",200904132,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Tinian",2009-04-13,2009,15.075973479,145.61591054,13.717584323,"Forereef",1629.76444504
"1531",200904133,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0,0.649660968686701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664067850300007,0,0,0,0,0,0,0.716067753716702,"MARIAN","Tinian",2009-04-13,2009,15.047372057,145.595764483,14.213198375,"Forereef",2388.1899016
"1532",200904134,"MARIAN","Tinian",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787036383737177,0,0,0,1.08463052884639,0,0,0,0,0,0,0,0,0,0,1.87166691258356,"MARIAN","Tinian",2009-04-13,2009,15.013631389,145.583995481,15.749796677,"Forereef",2250.15730541
"1533",200904135,"MARIAN","Tinian",2009,"Forereef",0,0,0.0413903289310857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413903289310857,"MARIAN","Tinian",2009-04-13,2009,14.991539614,145.590737795,14.768586445,"Forereef",1849.54126563
"1534",200904141,"MARIAN","Saipan",2009,"Forereef",0,0,0,0,0,0,0,0,0,2.58907569377664,0,0,0,0,0,0,0,0,0.680175197168055,0,0.785162175655025,0,0,0.39656855535643,0,0,0,0.213029931537208,0,0,0,0,0,0,0,4.66401155349335,"MARIAN","Saipan",2009-04-14,2009,15.286846242,145.806060261,12.26398697,"Forereef",1546.36720588
"1535",200904142,"MARIAN","Saipan",2009,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228421422385073,0,0,0,0,0,0,0,0,0,0.0221986605458658,0,0,0,0,0,0,0,0,0,0,0,0.0450408027843732,"MARIAN","Saipan",2009-04-14,2009,15.268411857,145.784357369,14.72603178,"Forereef",2043.36653134
